redrum
120
####
411.156,110.8685,119.3581
411.1264,110.8622,119.3114
411.1331,110.8373,119.3485
411.1403,110.82,119.3731
411.1539,110.8086,119.3846
411.1389,110.8685,119.3852
411.1374,110.8417,119.4134
411.1387,110.8205,119.4084
411.1402,110.8105,119.3967
411.1582,110.8718,119.381
411.1577,110.8297,119.3923
411.1514,110.8212,119.3688
411.1482,110.8279,119.3535
411.1761,110.8733,119.3709
411.1761,110.8346,119.3826
411.1657,110.8263,119.3613
411.1601,110.8327,119.3466
411.1917,110.8708,119.3597
411.192,110.8416,119.373
411.181,110.8337,119.3616
411.1728,110.8372,119.3488
####
411.1558,110.8688,119.3582
411.1263,110.8622,119.3115
411.133,110.8375,119.3487
411.1404,110.8203,119.3732
411.1541,110.809,119.3847
411.1386,110.8689,119.3853
411.1371,110.8422,119.4136
411.1385,110.8209,119.4087
411.14,110.8109,119.397
411.1579,110.8722,119.3811
411.1574,110.8301,119.3926
411.1512,110.8215,119.3691
411.148,110.8281,119.3538
411.1759,110.8737,119.371
411.1759,110.835,119.3828
411.1655,110.8266,119.3616
411.1599,110.8328,119.3469
411.1915,110.8711,119.3598
411.1918,110.8421,119.3733
411.1808,110.834,119.362
411.1726,110.8373,119.3492
####
411.1558,110.8691,119.3583
411.1263,110.8622,119.3117
411.1331,110.8377,119.349
411.1406,110.8206,119.3736
411.1546,110.8094,119.385
411.1387,110.8693,119.3855
411.1375,110.8432,119.4143
411.1388,110.8218,119.4098
411.1403,110.8116,119.3983
411.158,110.8727,119.3812
411.1577,110.8307,119.393
411.1513,110.8219,119.3696
411.1481,110.8283,119.3542
411.1759,110.8741,119.3711
411.176,110.8355,119.383
411.1656,110.8269,119.3618
411.16,110.8331,119.3471
411.1916,110.8715,119.3599
411.192,110.8426,119.3736
411.181,110.8343,119.3624
411.1728,110.8376,119.3496
####
411.1559,110.8696,119.3583
411.1262,110.8624,119.3118
411.1331,110.8381,119.3493
411.141,110.8212,119.3739
411.1551,110.8102,119.3852
411.1388,110.8698,119.3855
411.1378,110.8442,119.4147
411.1391,110.8228,119.4107
411.1405,110.8123,119.3994
411.158,110.8732,119.3812
411.1578,110.8313,119.3931
411.1514,110.8224,119.3698
411.1481,110.8287,119.3544
411.176,110.8747,119.371
411.176,110.836,119.383
411.1656,110.8274,119.3619
411.1599,110.8336,119.3472
411.1916,110.872,119.3599
411.192,110.8431,119.3736
411.181,110.8349,119.3624
411.1727,110.8381,119.3496
####
411.1559,110.8701,119.3583
411.1262,110.8627,119.3119
411.1331,110.8387,119.3495
411.1413,110.8219,119.3741
411.1556,110.811,119.3853
411.1389,110.8705,119.3855
411.1381,110.8452,119.415
411.1394,110.8238,119.4114
411.1408,110.8131,119.4003
411.1581,110.8739,119.3811
411.1579,110.8319,119.3932
411.1514,110.823,119.3699
411.1481,110.8293,119.3544
411.176,110.8753,119.371
411.1761,110.8366,119.383
411.1655,110.828,119.3619
411.1599,110.8342,119.3472
411.1916,110.8726,119.3598
411.192,110.8437,119.3736
411.1809,110.8355,119.3624
411.1726,110.8387,119.3496
####
411.1559,110.8704,119.3583
