sideways
120
####
411.1727,110.8671,119.4041
411.1547,110.8436,119.3556
411.1503,110.8262,119.3982
411.1611,110.8168,119.4263
411.178,110.8143,119.4395
411.1525,110.8635,119.4297
411.167,110.8316,119.4484
411.1749,110.8181,119.4324
411.1768,110.8169,119.4167
411.17,110.8738,119.4267
411.1831,110.8351,119.4444
411.1862,110.8187,119.4241
411.1852,110.8173,119.4068
411.1877,110.8812,119.418
411.1996,110.8455,119.435
411.1985,110.8286,119.4158
411.1947,110.8266,119.3991
411.205,110.8837,119.4087
411.2121,110.8564,119.4252
411.2079,110.843,119.4137
411.2024,110.8397,119.3992
####
411.1726,110.8666,119.4053
411.1538,110.8436,119.3568
411.1495,110.8264,119.3994
411.1609,110.8171,119.4272
411.1786,110.8147,119.4396
411.1526,110.8631,119.431
411.1671,110.8305,119.4484
411.1744,110.8178,119.4315
411.1757,110.8173,119.4158
411.1701,110.8732,119.4279
411.183,110.834,119.4446
411.1855,110.8182,119.4238
411.184,110.8175,119.4065
411.1878,110.8804,119.4191
411.1995,110.8442,119.4352
411.1976,110.8279,119.4155
411.1935,110.8267,119.3988
411.2051,110.8828,119.4097
411.2119,110.855,119.4255
411.2072,110.8421,119.4137
411.2013,110.8394,119.3992
####
411.172,110.8664,119.4059
411.1522,110.8441,119.3576
411.1475,110.8276,119.4005
411.159,110.8183,119.4283
411.1766,110.8156,119.4405
411.1521,110.8633,119.4319
411.1663,110.8299,119.4477
411.1729,110.8177,119.4303
411.1738,110.8177,119.4145
411.1698,110.8731,119.4286
411.1819,110.833,119.4437
411.1835,110.818,119.4223
411.1816,110.8179,119.405
411.1877,110.8799,119.4197
411.1983,110.8427,119.434
411.1953,110.8275,119.4137
411.1908,110.827,119.3971
411.2049,110.8818,119.4101
411.2109,110.8532,119.4246
411.2051,110.8411,119.4126
411.1985,110.8393,119.3982
####
411.1714,110.8668,119.4061
411.1508,110.8449,119.3579
411.1454,110.829,119.4009
411.1561,110.8196,119.429
411.1729,110.8162,119.442
411.1516,110.8642,119.4322
411.1652,110.8301,119.4471
411.1713,110.8181,119.4293
411.172,110.8184,119.4135
411.1695,110.8735,119.4288
411.1806,110.8328,119.4426
411.1815,110.8185,119.4207
411.1795,110.8189,119.4035
411.1874,110.8799,119.4198
411.1969,110.842,119.4328
411.1933,110.8278,119.412
411.1886,110.8281,119.3955
411.2046,110.8814,119.4101
411.2097,110.8523,119.4237
411.2033,110.8409,119.4114
411.1965,110.8398,119.3971
####
411.1707,110.8678,119.4063
411.1497,110.8462,119.3581
411.1433,110.831,119.4012
411.1532,110.8217,119.4295
411.1694,110.8178,119.4431
411.1509,110.8658,119.4323
411.1637,110.8312,119.4466
411.1695,110.8192,119.4287
411.1702,110.8195,119.4129
411.169,110.8747,119.4289
411.179,110.8334,119.4418
411.1796,110.8194,119.4197
411.1777,110.8201,119.4025
411.1871,110.8805,119.4199
411.1952,110.8421,119.4319
411.1914,110.8286,119.4107
411.1869,110.8294,119.3942
411.2043,110.8816,119.4102
411.2081,110.8521,119.4231
411.2016,110.8412,119.4104
411.1951,110.8406,119.396
####
411.1702,110.869,119.4066
411.1488,110.8479,119.3584
411.1415,110.8335,119.4015
411.1508,110.8242,119.4301
411.1666,110.82,119.4439
411.1502,110.8678,119.4325
411.1621,110.8327,119.4463
411.1676,110.8205,119.4285
411.1685,110.8207,119.4127
411.1685,110.876,119.4292
411.1772,110.8343,119.4414
411.1777,110.8206,119.4191
411.176,110.8214,119.4018
411.1868,110.8813,119.4202
411.1935,110.8425,119.4314
411.1895,110.8296,119.4098
411.1853,110.8309,119.3932
411.2041,110.8819,119.4106
411.2065,110.8521,119.423
411.2001,110.8418,119.4097
411.1941,110.8416,119.3952
####
411.1697,110.8705,119.4069
411.1482,110.8498,119.3586
411.14,110.8362,119.4017
411.1487,110.8269,119.4305
411.1644,110.8223,119.4445
411.1495,110.8699,119.4326
411.1602,110.8344,119.4463
411.1656,110.8221,119.4285
411.1667,110.822,119.4127
411.1681,110.8776,119.4294
411.1754,110.8355,119.4411
411.1757,110.8219,119.4187
411.1743,110.8227,119.4015
411.1866,110.8824,119.4206
411.1918,110.8432,119.4311
411.1877,110.8308,119.4092
411.1838,110.8324,119.3926
