index_2_circles
120
####
411.1327,110.8797,119.357
411.1063,110.8809,119.3078
411.0997,110.8617,119.3484
411.1049,110.8438,119.3732
411.1151,110.8299,119.3856
411.114,110.8853,119.3827
411.1046,110.8515,119.3993
411.1024,110.8368,119.3836
411.1031,110.834,119.3684
411.1339,110.8828,119.3801
411.1195,110.8437,119.3935
411.1121,110.8299,119.3732
411.1101,110.8292,119.3564
411.1523,110.8788,119.3715
411.1376,110.8421,119.3805
411.1283,110.8343,119.3586
411.1261,110.8388,119.3424
411.1674,110.8716,119.3617
411.154,110.8441,119.3715
411.1436,110.8388,119.3582
411.1386,110.8425,119.3438
####
411.133,110.8805,119.3566
411.1065,110.8807,119.3075
411.101,110.8615,119.3482
411.1063,110.844,119.3732
411.1168,110.8303,119.3856
411.1144,110.8866,119.3822
411.1056,110.8549,119.4022
411.1029,110.839,119.3878
411.1031,110.8353,119.3729
411.1342,110.8841,119.3796
411.1202,110.8456,119.3947
411.1126,110.8314,119.3746
411.1108,110.8308,119.3578
411.1526,110.8799,119.3711
411.138,110.8435,119.3813
411.1287,110.8354,119.3594
411.1267,110.8397,119.3432
411.1677,110.8725,119.3614
411.1543,110.8453,119.3721
411.1441,110.8399,119.3586
411.1396,110.8436,119.3441
####
411.133,110.8809,119.3566
411.1067,110.88,119.3074
411.1018,110.8609,119.3482
411.1076,110.8437,119.3733
411.1187,110.8302,119.3852
411.1143,110.8875,119.3819
411.1062,110.8585,119.4048
411.1032,110.8413,119.3927
411.1031,110.8363,119.3785
411.1341,110.885,119.3795
411.1203,110.8466,119.3951
411.1131,110.8331,119.3745
411.1115,110.8333,119.3577
411.1526,110.8808,119.3711
411.1381,110.8444,119.3819
411.1291,110.8365,119.3598
411.1273,110.841,119.3436
411.1678,110.8732,119.3616
411.1545,110.8461,119.3727
411.1444,110.8409,119.3591
411.1402,110.8448,119.3445
####
411.1329,110.8812,119.3565
411.1069,110.8794,119.3073
411.1024,110.8604,119.3482
411.1086,110.8433,119.3732
411.1205,110.83,119.3846
411.1141,110.8882,119.3817
411.1066,110.8621,119.4072
411.1033,110.8442,119.3979
411.1028,110.8377,119.3847
411.1339,110.8857,119.3794
411.1203,110.8474,119.3953
411.1133,110.8344,119.3743
411.112,110.8351,119.3575
411.1525,110.8814,119.3712
411.1381,110.8451,119.3824
411.1292,110.8373,119.3602
411.1277,110.842,119.344
411.1677,110.8737,119.3619
411.1545,110.8467,119.3733
411.1445,110.8416,119.3596
411.1404,110.8457,119.3451
####
411.1328,110.8814,119.3566
411.107,110.879,119.3072
411.1027,110.8603,119.3483
411.1095,110.8432,119.3732
411.1219,110.83,119.384
411.1139,110.8887,119.3816
411.1069,110.8658,119.409
411.1034,110.8479,119.4029
411.1025,110.8401,119.3912
411.1338,110.8862,119.3794
411.1199,110.8479,119.3955
411.1132,110.8352,119.3742
411.1123,110.8364,119.3574
411.1523,110.8817,119.3713
411.1378,110.8456,119.3828
411.1292,110.8378,119.3605
411.1278,110.8425,119.3443
411.1676,110.8739,119.3622
411.1544,110.847,119.3738
411.1444,110.842,119.3601
411.1403,110.8463,119.3456
####
411.1327,110.8816,119.3567
411.1072,110.8788,119.3072
411.1029,110.8604,119.3484
411.1101,110.8434,119.3732
411.1228,110.8303,119.3838
411.1136,110.8891,119.3814
411.1069,110.8689,119.4101
411.1034,110.8521,119.4069
411.1023,110.8444,119.3978
411.1335,110.8866,119.3794
411.1193,110.8484,119.3955
411.113,110.8359,119.374
411.1124,110.8372,119.3572
411.152,110.882,119.3715
411.1374,110.846,119.3832
411.129,110.8382,119.3608
411.1277,110.8429,119.3446
411.1673,110.8741,119.3626
411.1541,110.8473,119.3743
411.1441,110.8424,119.3605
411.1402,110.8466,119.3459
####
411.1325,110.8818,119.3567
411.1073,110.8786,119.3071
411.1031,110.8606,119.3485
411.1107,110.8437,119.3732
411.1237,110.8307,119.3836
411.1133,110.8896,119.3813
411.107,110.8719,119.4112
411.1034,110.8565,119.4108
411.1021,110.8489,119.4044
411.1331,110.887,119.3794
411.1187,110.8489,119.3955
411.1127,110.8365,119.3738
411.1124,110.838,119.357
411.1517,110.8823,119.3717
411.1369,110.8464,119.3835
411.1287,110.8386,119.3611
411.1277,110.8433,119.3449
411.1671,110.8743,119.3629
411.1537,110.8476,119.3748
411.1438,110.8427,119.3609
411.14,110.847,119.3463
####
411.1323,110.8821,119.3568
411.1074,110.8784,119.307
411.1033,110.8609,119.3486
411.1113,110.8442,119.3733
411.1244,110.8312,119.3835
411.1129,110.8902,119.3812
411.1069,110.875,119.4122
411.1035,110.861,119.4145
411.1021,110.8537,119.4107
411.1327,110.8875,119.3794
411.1181,110.8495,119.3954
411.1124,110.8372,119.3736
411.1124,110.8389,119.3568
411.1514,110.8828,119.3719
411.1365,110.847,119.3838
411.1284,110.8391,119.3614
411.1275,110.8437,119.3451
411.1668,110.8746,119.3633
411.1533,110.8481,119.3752
411.1435,110.8432,119.3613
411.1399,110.8475,119.3467
####
411.132,110.8825,119.3569
411.1075,110.8783,119.307
411.1034,110.8613,119.3488
411.1118,110.8447,119.3735
411.1252,110.8318,119.3835
411.1124,110.8907,119.381
411.107,110.8781,119.4131
411.1036,110.8655,119.418
411.1021,110.8587,119.4168
411.1323,110.8881,119.3795
411.1176,110.8501,119.3953
411.1121,110.8379,119.3734
411.1123,110.8397,119.3566
411.151,110.8833,119.3721
411.1361,110.8475,119.3841
411.1281,110.8396,119.3617
411.1273,110.8442,119.3454
411.1665,110.8751,119.3637
411.1529,110.8486,119.3757
411.1432,110.8437,119.3617
411.1398,110.8479,119.3471
####
411.1317,110.8829,119.357
411.1076,110.8782,119.3069
411.1036,110.8616,119.3489
411.1123,110.8452,119.3736
411.1259,110.8325,119.3836
411.112,110.8914,119.3809
411.107,110.8812,119.414
411.1039,110.8702,119.4214
411.1023,110.8639,119.4226
411.1319,110.8888,119.3795
411.1171,110.8508,119.3953
411.1118,110.8386,119.3733
411.1123,110.8406,119.3565
411.1506,110.884,119.3723
411.1357,110.8482,119.3845
411.1278,110.8401,119.3621
411.127,110.8447,119.3458
411.1662,110.8757,119.3641
411.1526,110.8493,119.3762
411.143,110.8443,119.3622
411.1396,110.8484,119.3475
####
411.1315,110.8834,119.357
411.1077,110.8781,119.3069
411.1039,110.862,119.349
411.1129,110.8458,119.3738
411.1266,110.8333,119.3838
411.1116,110.8921,119.3807
411.1073,110.8843,119.4147
411.1045,110.8749,119.4246
411.1029,110.8692,119.4282
411.1315,110.8895,119.3794
411.1168,110.8515,119.3953
411.1117,110.8393,119.3733
411.1122,110.8414,119.3565
411.1503,110.8847,119.3724
411.1356,110.849,119.3849
411.1276,110.8406,119.3626
411.1268,110.8451,119.3463
411.166,110.8764,119.3644
411.1524,110.85,119.3767
411.1429,110.8448,119.3628
411.1396,110.8489,119.348
####
411.1314,110.8839,119.3569
411.1077,110.8778,119.3068
411.1042,110.8622,119.3492
411.1135,110.8464,119.3741
411.1275,110.8341,119.384
411.1114,110.8926,119.3805
411.108,110.8875,119.4154
411.1056,110.8798,119.4274
411.1042,110.8749,119.4331
411.1313,110.8902,119.3793
411.117,110.8522,119.3956
411.1118,110.8399,119.3736
411.1123,110.842,119.3568
