fist_2_circles
120
####
411.1201,110.9306,119.3427
411.1037,110.9137,119.2918
411.0927,110.8949,119.3318
411.1006,110.8825,119.3593
411.1159,110.8767,119.3729
411.0976,110.9287,119.3658
411.11,110.896,119.3834
411.1128,110.8817,119.367
411.1118,110.8799,119.3516
411.1164,110.9362,119.3651
411.1229,110.8963,119.3822
411.1237,110.8806,119.3617
411.1227,110.8803,119.3446
411.1355,110.9411,119.3586
411.1405,110.9026,119.3706
411.1366,110.8905,119.3489
411.1329,110.893,119.3325
411.1535,110.9414,119.3512
411.1537,110.9111,119.3619
411.1476,110.903,119.3473
411.1428,110.9058,119.3326
####
411.1122,110.9317,119.3451
411.0969,110.9141,119.2942
411.0865,110.8958,119.3345
411.0948,110.884,119.3621
411.1106,110.8789,119.3754
411.0892,110.9298,119.3678
411.1017,110.8977,119.3865
411.1049,110.8831,119.3704
411.1041,110.881,119.355
411.1079,110.9375,119.3673
411.1145,110.8984,119.3861
411.1159,110.8821,119.366
411.1152,110.8813,119.3489
411.1271,110.9425,119.3612
411.1324,110.9048,119.3751
411.1292,110.8918,119.3539
411.1259,110.8934,119.3373
411.1453,110.9429,119.3541
411.1457,110.9132,119.3663
411.1404,110.9044,119.3519
411.136,110.9064,119.337
####
411.1052,110.9327,119.3486
411.0907,110.9141,119.2979
411.0806,110.8972,119.3389
411.0897,110.8864,119.3665
411.1064,110.882,119.3787
411.0818,110.9315,119.3709
411.0935,110.8996,119.3902
411.0969,110.885,119.3742
411.0964,110.8829,119.3587
411.1006,110.939,119.3707
411.1064,110.9004,119.3904
411.1081,110.8838,119.3706
411.1077,110.8828,119.3535
411.1199,110.9438,119.3648
411.1245,110.9065,119.3801
411.1219,110.893,119.359
411.119,110.8943,119.3424
411.1382,110.9439,119.3581
411.138,110.9147,119.3713
411.1332,110.9054,119.3571
411.1294,110.9067,119.342
####
411.0986,110.9341,119.3527
411.0848,110.914,119.3024
411.0746,110.899,119.3439
411.0843,110.8893,119.3717
411.1018,110.8856,119.3826
411.0748,110.9339,119.3745
411.0857,110.9019,119.3941
411.0891,110.8874,119.3778
411.0888,110.8855,119.3624
411.0937,110.9412,119.3744
411.0986,110.9027,119.3947
411.1004,110.886,119.3749
411.1003,110.8848,119.3579
411.1132,110.9455,119.3688
411.1169,110.9085,119.385
411.1145,110.8947,119.3641
411.1121,110.8957,119.3473
411.1316,110.9452,119.3624
411.1307,110.9164,119.3765
411.1261,110.9067,119.3623
411.1226,110.9076,119.3472
####
411.0924,110.9359,119.3573
411.0793,110.9141,119.3075
411.0686,110.9011,119.3495
411.0791,110.8926,119.3773
411.0973,110.8894,119.3868
411.0682,110.9369,119.3784
411.0782,110.9045,119.3979
411.0818,110.8903,119.3815
411.0817,110.8885,119.3661
411.0871,110.9438,119.3785
411.0912,110.9053,119.3989
411.0931,110.8887,119.3791
