scissors
120
####
411.1241,110.8844,119.3689
411.1206,110.8592,119.3193
411.1073,110.856,119.3623
411.1143,110.8503,119.392
411.1277,110.8449,119.4072
411.096,110.8932,119.3815
411.0825,110.8901,119.4154
411.0778,110.8847,119.4287
411.0753,110.8816,119.4363
411.1153,110.8961,119.3868
411.106,110.8944,119.4265
411.1027,110.8873,119.4434
411.1016,110.8821,119.4521
411.136,110.8951,119.3876
411.1254,110.8628,119.4099
411.1248,110.8445,119.3924
411.1271,110.8417,119.3758
411.1547,110.8897,119.3877
411.143,110.8653,119.4051
411.1385,110.8531,119.3928
411.1382,110.8503,119.3773
####
411.1243,110.8843,119.3686
411.1207,110.8601,119.3186
411.1076,110.8562,119.3615
411.1142,110.85,119.3911
411.1273,110.8444,119.4064
411.0961,110.893,119.3813
411.0825,110.891,119.4153
411.0775,110.8864,119.4291
411.0747,110.8837,119.4373
411.1154,110.8957,119.3867
411.1065,110.895,119.4267
411.1032,110.8887,119.4442
411.102,110.8839,119.4536
411.1361,110.8946,119.3874
411.1255,110.8625,119.41
411.1246,110.844,119.3928
411.1267,110.841,119.3762
411.1548,110.8891,119.3874
411.1431,110.8648,119.4048
411.1385,110.8525,119.3927
411.1381,110.8495,119.3773
####
411.1245,110.8843,119.3683
411.1209,110.8611,119.3178
411.1078,110.8564,119.3607
411.1141,110.8497,119.3903
411.127,110.8438,119.4057
411.0963,110.8927,119.3812
411.0825,110.8919,119.4152
411.0771,110.8881,119.4295
411.074,110.8858,119.4383
411.1156,110.8953,119.3866
411.107,110.8956,119.4268
411.1037,110.89,119.4451
411.1023,110.8857,119.4551
411.1363,110.8941,119.3873
411.1256,110.8622,119.4102
411.1244,110.8435,119.3932
411.1263,110.8403,119.3767
411.155,110.8886,119.3871
411.1431,110.8642,119.4045
411.1384,110.8519,119.3926
411.138,110.8487,119.3772
####
411.1247,110.8842,119.3679
411.121,110.8621,119.3171
411.1081,110.8568,119.3599
411.114,110.8496,119.3894
411.1266,110.8433,119.4049
411.0965,110.8926,119.381
411.0826,110.8929,119.4151
411.0769,110.8898,119.4299
411.0734,110.8879,119.4391
411.1158,110.8949,119.3865
411.1075,110.8961,119.4269
411.1042,110.8914,119.4458
411.1026,110.8875,119.4565
411.1365,110.8936,119.3871
411.1256,110.8619,119.4103
411.124,110.8431,119.3937
411.1258,110.8395,119.3771
411.1552,110.8879,119.3869
411.1431,110.8637,119.4043
411.1383,110.8512,119.3924
411.1378,110.8479,119.3771
####
411.1249,110.8842,119.3676
411.1212,110.8632,119.3164
411.1083,110.8572,119.3592
411.1138,110.8495,119.3886
411.1261,110.8428,119.4041
411.0967,110.8926,119.3808
411.0826,110.894,119.4149
411.0767,110.8915,119.4302
411.0729,110.8901,119.4399
411.1161,110.8946,119.3863
411.1081,110.8967,119.4269
411.1046,110.8928,119.4465
411.1029,110.8892,119.4578
411.1367,110.8931,119.387
411.1256,110.8617,119.4104
411.1236,110.8426,119.3941
411.1252,110.8388,119.3776
411.1554,110.8873,119.3866
411.143,110.8632,119.404
411.1381,110.8506,119.3923
411.1375,110.8471,119.377
####
411.1251,110.8842,119.3673
411.1213,110.8643,119.3157
411.1085,110.8576,119.3584
411.1136,110.8495,119.3877
411.1256,110.8425,119.4034
411.097,110.8926,119.3807
411.0828,110.8951,119.4148
411.0765,110.8933,119.4305
411.0724,110.8923,119.4406
411.1163,110.8944,119.3862
411.1086,110.8974,119.427
411.1051,110.8941,119.4471
411.1032,110.891,119.459
411.137,110.8926,119.3868
411.1256,110.8615,119.4105
411.1231,110.8423,119.3945
411.1245,110.8382,119.3782
