knock_x3
120
####
411.1429,110.9342,119.3214
411.1192,110.895,119.2901
411.1056,110.9112,119.3298
411.1081,110.919,119.3594
411.1171,110.9214,119.3783
411.1225,110.9538,119.3362
411.1204,110.9323,119.3682
411.1209,110.9119,119.3605
411.1217,110.9034,119.3476
411.1425,110.9533,119.3344
411.1347,110.928,119.3687
411.1302,110.9056,119.357
411.1293,110.898,119.3418
411.1616,110.9473,119.3299
411.1526,110.9233,119.3609
411.1449,110.9042,119.3469
411.1426,110.8991,119.3311
411.1782,110.9376,119.3272
411.1682,110.9217,119.3528
411.1588,110.9097,119.3442
411.1545,110.9052,119.33
####
411.143,110.9323,119.3227
411.119,110.894,119.2906
411.1058,110.9089,119.3307
411.1086,110.9159,119.3605
411.1178,110.9179,119.3794
411.1227,110.9513,119.3382
411.1212,110.9289,119.3696
411.1215,110.9087,119.3615
411.122,110.9004,119.3485
411.1426,110.951,119.3362
411.1354,110.9245,119.3696
411.1307,110.9025,119.3573
411.1296,110.8954,119.342
411.1617,110.9452,119.3313
411.1531,110.9201,119.3613
411.1452,110.9015,119.3468
411.1428,110.897,119.3308
411.1783,110.9357,119.3281
411.1686,110.9188,119.3531
411.1589,110.9072,119.3442
411.1544,110.9034,119.33
####
411.1431,110.9303,119.3238
411.1187,110.8929,119.291
411.106,110.9067,119.3317
411.109,110.9128,119.3615
411.1183,110.9143,119.3804
411.123,110.9488,119.3402
411.122,110.9256,119.3709
411.1222,110.9055,119.3625
411.1224,110.8974,119.3494
411.1429,110.9486,119.3379
411.1361,110.921,119.3704
411.1313,110.8994,119.3575
411.13,110.8927,119.342
411.1619,110.943,119.3326
411.1537,110.9168,119.3615
411.1455,110.8988,119.3465
411.1429,110.895,119.3304
411.1784,110.9338,119.3289
411.169,110.9159,119.3532
411.1591,110.9048,119.344
411.1543,110.9015,119.3298
####
411.1432,110.9283,119.3249
411.1185,110.892,119.2914
411.1062,110.9044,119.3325
411.1095,110.9097,119.3624
411.1188,110.9107,119.3813
411.1233,110.9462,119.342
411.1228,110.9222,119.3721
411.1228,110.9023,119.3633
411.1229,110.8944,119.3501
411.1432,110.9461,119.3395
411.1368,110.9175,119.3709
411.1318,110.8963,119.3575
411.1302,110.89,119.3419
411.1621,110.9408,119.3338
411.1541,110.9135,119.3616
411.1458,110.8962,119.346
411.143,110.893,119.3299
411.1786,110.9317,119.3296
411.1693,110.9129,119.3532
411.1592,110.9023,119.3437
411.1542,110.8997,119.3295
####
411.1435,110.9263,119.3258
411.1181,110.8912,119.2916
411.1063,110.9023,119.333
411.1098,110.9067,119.363
411.1191,110.9071,119.3818
411.1239,110.9436,119.3437
411.1235,110.9188,119.373
411.1233,110.8991,119.3638
411.1232,110.8914,119.3505
411.1437,110.9435,119.3409
411.1374,110.9139,119.3713
411.1321,110.8932,119.3574
411.1303,110.8873,119.3418
411.1625,110.9383,119.3348
411.1545,110.9101,119.3614
411.1459,110.8936,119.3453
411.1429,110.891,119.3292
411.1789,110.9293,119.3302
411.1696,110.9098,119.3529
411.1593,110.8997,119.3432
411.1541,110.8977,119.329
####
411.1437,110.9242,119.3267
411.1178,110.8904,119.2917
411.1064,110.9002,119.3335
411.1101,110.9036,119.3635
411.1194,110.9035,119.3823
411.1244,110.941,119.3452
411.1242,110.9154,119.3737
411.1238,110.8958,119.3642
411.1235,110.8884,119.3508
411.1441,110.9409,119.3422
411.138,110.9104,119.3716
411.1325,110.8901,119.3574
411.1304,110.8845,119.3417
411.1629,110.9358,119.3358
411.1548,110.9067,119.3611
411.146,110.8909,119.3446
411.1428,110.889,119.3285
411.1792,110.927,119.3307
411.1698,110.9067,119.3526
411.1593,110.8971,119.3427
411.1539,110.8956,119.3286
####
411.1439,110.9221,119.3274
411.1176,110.8898,119.2917
411.1065,110.8982,119.3338
411.1103,110.9006,119.3638
411.1197,110.8998,119.3825
411.1249,110.9383,119.3466
411.1247,110.9119,119.3743
411.1241,110.8926,119.3645
411.1238,110.8854,119.3509
411.1446,110.9383,119.3434
411.1386,110.907,119.372
411.1328,110.8868,119.3575
411.1304,110.8814,119.3418
411.1633,110.9333,119.3367
411.1551,110.9034,119.3607
411.1459,110.8883,119.3438
411.1426,110.8869,119.3277
411.1794,110.9246,119.3312
411.17,110.9036,119.3522
411.1593,110.8944,119.3421
411.1537,110.8936,119.3281
####
411.1441,110.9201,119.3281
411.1173,110.8892,119.2917
411.1066,110.8962,119.334
411.1106,110.8975,119.3639
411.1199,110.8961,119.3825
411.1253,110.9357,119.348
411.1252,110.9085,119.3749
411.1245,110.8893,119.3647
411.124,110.8824,119.351
411.1451,110.9356,119.3446
411.1391,110.9035,119.3723
411.133,110.8836,119.3576
411.1304,110.8783,119.3419
411.1637,110.9308,119.3376
411.1553,110.9,119.3604
411.1459,110.8857,119.3429
411.1425,110.8849,119.3269
411.1797,110.9221,119.3316
411.1701,110.9005,119.3518
411.1592,110.8918,119.3415
411.1536,110.8915,119.3276
####
411.1443,110.918,119.3288
411.1171,110.8887,119.2916
411.1067,110.8942,119.3341
411.1108,110.8944,119.3639
411.1201,110.8923,119.3824
411.1258,110.9329,119.3493
411.1257,110.905,119.3753
411.1247,110.8861,119.3648
411.124,110.8794,119.351
411.1455,110.9329,119.3458
411.1396,110.9001,119.3725
411.1332,110.8804,119.3577
411.1303,110.8753,119.3419
